Date,Open,High,Low,Close,Volume,Ex_Dividend,Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,Open_Short_SMA,High_Short_SMA,Low_Short_SMA,Close_Short_SMA,Volume_Short_SMA,Ex_Dividend_Short_SMA,Split_Ratio_Short_SMA,Adj_Open_Short_SMA,Adj_High_Short_SMA,Adj_Low_Short_SMA,Adj_Close_Short_SMA,Adj_Volume_Short_SMA,Open_Mid_SMA,High_Mid_SMA,Low_Mid_SMA,Close_Mid_SMA,Volume_Mid_SMA,Ex_Dividend_Mid_SMA,Split_Ratio_Mid_SMA,Adj_Open_Mid_SMA,Adj_High_Mid_SMA,Adj_Low_Mid_SMA,Adj_Close_Mid_SMA,Adj_Volume_Mid_SMA,Open_Long_SMA,High_Long_SMA,Low_Long_SMA,Close_Long_SMA,Volume_Long_SMA,Ex_Dividend_Long_SMA,Split_Ratio_Long_SMA,Adj_Open_Long_SMA,Adj_High_Long_SMA,Adj_Low_Long_SMA,Adj_Close_Long_SMA,Adj_Volume_Long_SMA,Open_Short_EMA,High_Short_EMA,Low_Short_EMA,Close_Short_EMA,Volume_Short_EMA,Ex_Dividend_Short_EMA,Split_Ratio_Short_EMA,Adj_Open_Short_EMA,Adj_High_Short_EMA,Adj_Low_Short_EMA,Adj_Close_Short_EMA,Adj_Volume_Short_EMA,Open_Mid_EMA,High_Mid_EMA,Low_Mid_EMA,Close_Mid_EMA,Volume_Mid_EMA,Ex_Dividend_Mid_EMA,Split_Ratio_Mid_EMA,Adj_Open_Mid_EMA,Adj_High_Mid_EMA,Adj_Low_Mid_EMA,Adj_Close_Mid_EMA,Adj_Volume_Mid_EMA,Open_Long_EMA,High_Long_EMA,Low_Long_EMA,Close_Long_EMA,Volume_Long_EMA,Ex_Dividend_Long_EMA,Split_Ratio_Long_EMA,Adj_Open_Long_EMA,Adj_High_Long_EMA,Adj_Low_Long_EMA,Adj_Close_Long_EMA,Adj_Volume_Long_EMA
2004-12-20,176.76,180.5,176.55,180.08,14757600.0,0.0,1.0,88.65366537210033,90.5294557573213,88.54834024351842,90.31880550015744,14757600.0,175.35666666666668,177.93416666666675,173.285,175.67083333333332,14669425.0,0.0,1.0,87.94982602078306,89.24256658706831,86.91078526818522,88.10739575679641,14669425.0,175.07807692307702,178.63346153846155,172.62192307692294,175.7571153846154,20668534.615384616,0.0,1.0,87.81009982761542,89.5932966932039,86.57822021017188,88.15067036701362,20668534.615384616,147.40502352941175,150.724,144.83494117647064,147.74576470588235,18895285.88235294,0.0,1.0,73.93072884217612,75.59535562086701,72.64170858365392,74.10162697658049,18895285.88235294,175.33400990714551,178.41896908516327,173.54231538739054,176.29470344302044,16673068.951179994,0.0,1.0,87.93846256311726,89.48571838261587,87.03984134562809,88.4202967068975,16673068.951179994,173.99378697950033,177.13881368352938,171.57616344836399,174.39207201425424,19016320.336765975,0.0,1.0,87.26627612415214,88.84365870508283,86.05372131805869,87.46603527890318,19016320.336765975,153.45059264815225,156.91770933248404,150.52329691137896,153.6964166584626,23614790.660364974,0.0,1.0,76.96287334113917,78.70179958202392,75.49469334174415,77.08616593873194,23614790.660364974
2004-12-21,182.0,188.46,181.87,185.02,19649300.0,0.0,1.0,91.28177810433505,94.5217796788076,91.21657683426052,92.7964537629894,19649300.0,175.53166666666667,178.5133333333334,173.56166666666664,176.13916666666663,15264433.333333334,0.0,1.0,88.037596961268,89.53304660438751,87.04954694552329,88.34228751180848,15264433.333333334,175.56576923076935,178.8146153846154,173.17192307692295,175.83403846153848,20272700.0,0.0,1.0,88.05470104197784,89.68415408434323,86.85407173741025,88.18925100019382,20272700.0,148.36961176470587,151.71694117647058,145.84564705882357,148.74205882352942,18601054.11764706,0.0,1.0,74.41451636556167,76.09336351175297,73.1486263313555,74.60131652918331,18601054.11764706,176.35954684450775,179.96374307206125,174.82349763548433,177.63705675947884,17130950.65099846,0.0,1.0,88.45281880022769,90.26049704356845,87.68241603618692,89.09355163860394,17130950.65099846,174.5868397958336,177.97742007734203,172.33866985959628,175.17932593912428,19063207.719227757,0.0,1.0,87.56372071527682,89.26426025869206,86.43615505999956,87.8608810925392,19063207.719227757,154.11453235400919,157.65125097591462,151.25229000646317,154.42487208500998,23522569.947333228,0.0,1.0,77.29587112632977,79.06970609590262,75.86031853924453,77.45152146952863,23522569.947333228
2004-12-22,186.28,187.88,183.4,183.75,11021500.0,0.0,1.0,93.42840453448095,94.23088170462894,91.98394562821457,92.15948750918443,11021500.0,176.05500000000004,179.08166666666673,174.045,176.4183333333333,15205675.0,0.0,1.0,88.3000738690039,89.81809318253384,87.29196192400549,88.48230305972493,15205675.0,175.60615384615397,178.74076923076925,173.40269230769218,175.90134615384616,19409730.769230768,0.0,1.0,88.07495587439745,89.64711667649024,86.96981363695083,88.2230090542265,19409730.769230768,149.37278823529408,152.64399999999998,146.82094117647063,149.62958823529414,18462080.0,0.0,1.0,74.91765775010961,76.5583282250446,73.63778337110013,75.04645533591834,18462080.0,177.88577040689117,181.1816287532826,176.1429595377175,178.57750956571286,16191035.166229464,0.0,1.0,89.21829352857435,90.87132545296237,88.34418981957579,89.5652340802317,16191035.166229464,175.45299981095704,178.71094451605742,173.15802764777433,175.81419068437435,18467525.66595163,0.0,1.0,87.99814173892156,89.63215814357628,86.84710250949698,88.17929638266108,18467525.66595163,154.8625664853113,158.35424513926543,151.99991116910354,155.10685180396322,23231847.3904185,0.0,1.0,77.67104632186816,79.42229157517532,76.23528661108104,77.79356719138109,23231847.3904185
2004-12-23,183.9,186.85,183.01,186.3,7806100.0,0.0,1.0,92.2347197438858,93.71428702634616,91.78834181799095,93.4384354991078,7806100.0,176.45250000000001,179.59416666666675,174.62750000000003,177.25249999999997,14814900.0,0.0,1.0,88.49943929096254,90.07513665109688,87.5841137687625,88.90067787603647,14814900.0,175.73884615384625,178.6842307692308,173.56653846153833,175.95634615384617,18795384.615384616,0.0,1.0,88.14150746663329,89.6187599111028,87.05199038562463,88.25059420695035,18795384.615384616,150.23325882352938,153.50717647058823,147.69105882352946,150.53429411764708,18339138.82352941,0.0,1.0,75.34922525176127,76.99125285720459,74.07418933804237,75.50020897109762,18339138.82352941,178.8110364981387,182.0536858681622,177.19942730114556,179.76558501714166,14901045.1406557,0.0,1.0,89.68235910016072,91.30870415655987,88.8740593577935,90.16111122159725,14901045.1406557,176.07870352866394,179.31383751486797,173.88780337756882,176.59091730034663,17677790.431436695,0.0,1.0,88.31196233188187,89.9345380608185,87.21312023605209,88.56886224313861,17677790.431436695,155.53785563681566,159.0169371127709,152.72107602563602,155.83227385503383,22873109.07901342,0.0,1.0,78.00973640144997,79.75466356241185,76.59698556938126,78.1574013380724,22873109.07901342
2004-12-27,187.45,188.6,186.0,187.9,7221900.0,0.0,1.0,94.01521596515171,94.59199643119554,93.28797102970505,94.24091266925579,7221900.0,177.40666666666667,180.62750000000008,175.915,178.625,14272725.0,0.0,1.0,88.97799989503518,90.59340315681747,88.22985711661596,89.58905282355404,14272725.0,176.24115384615394,179.03538461538466,174.1499999999999,176.5469230769231,17465730.769230768,0.0,1.0,88.39343900129994,89.79488050157039,87.3446244882964,88.54679701819128,17465730.769230768,151.12984705882351,154.4130588235294,148.66082352941183,151.51111764705882,18244722.352941178,0.0,1.0,75.79890749541553,77.4455965491266,74.56057311109605,75.99013308460783,18244722.352941178,180.14010780611736,183.06081111921418,178.55336156250777,181.01703347604294,13719638.195939438,0.0,1.0,90.34895246400549,91.81382604496535,89.55312269193374,90.78877298277548,13719638.195939438,176.92102178579992,180.00170140265553,174.78500312737853,177.42862712995057,16903280.02910805,0.0,1.0,88.73442556397593,90.27953497714272,87.66310918373009,88.9890141265547,16903280.02910805,156.27999852898273,159.70491531945063,153.49500449015613,156.57803492817257,22509127.472524732,0.0,1.0,78.38195685641978,80.09971781517426,76.98514802194693,78.53143648530923,22509127.472524732
2004-12-28,189.43,193.3,189.1,191.91,12195900.0,0.0,1.0,95.00828146320984,96.9492731185053,94.8427705468668,96.25212107693922,12195900.0,178.97833333333332,182.26250000000013,177.61249999999998,180.4525,14033341.666666666,0.0,1.0,89.76626653196182,91.41343451506246,89.08123523931987,90.50563221633246,14033341.666666666,177.02615384615393,179.64307692307696,174.92307692307682,177.29346153846154,16541361.538461538,0.0,1.0,88.7871543629038,90.09966750369391,87.73235985175734,88.92122206320505,16541361.538461538,152.12596470588232,155.41658823529409,149.66341176470596,152.52182352941176,18280102.352941178,0.0,1.0,76.29850853950694,77.94891495069739,75.06341946727261,76.4970508323094,18280102.352941178,181.5693219897916,184.63607094702738,180.17592132212195,182.69287447972863,13485216.935025679,0.0,1.0,91.06577231003693,92.60389482550997,90.36691466961574,91.62928807418528,13485216.935025679,177.84761276462956,180.98676055801437,175.84537326609123,178.5013214166209,16554585.212137084,0.0,1.0,89.19915563058586,90.77358965428068,88.19493595136984,89.5270220488054,16554585.212137084,157.05092879575056,160.48619635853316,154.32302764154784,157.39970853449415,22269284.973163694,0.0,1.0,78.76861556820559,80.49156793850754,77.40044156903808,78.94354542930061,22269284.973163694
2004-12-29,192.11,193.55,191.01,192.76,8283300.0,0.0,1.0,96.35243072320772,97.07466017634093,95.80072766873094,96.67843707358034,8283300.0,180.79999999999998,183.93333333333348,179.4908333333333,182.0633333333333,13449233.333333334,0.0,1.0,90.67992022672406,92.2514380182639,90.02331000052487,91.31354282565336,13449233.333333334,177.86115384615394,180.3788461538462,175.89538461538453,178.26346153846154,15582030.76923077,0.0,1.0,89.2059471360748,90.46869126006246,88.22001905515496,89.40772384760727,15582030.76923077,153.15137647058822,156.4236470588235,150.67929411764715,153.5200588235294,18294084.70588235,0.0,1.0,76.81280199649295,78.45400352249642,75.57293346464232,76.99771397853776,18294084.70588235,183.1909647605929,186.0074446474847,181.8427026571801,184.24166302130882,12684922.021944804,0.0,1.0,91.87910437360166,93.29170487948397,91.20288590024884,92.40608022793838,12684922.021944804,178.9040858931755,181.91737088705037,176.96867895008447,179.55751983020454,15941897.418645449,0.0,1.0,89.72902785966896,91.24033561887774,88.75832793043364,90.05675649508503,15941897.418645449,157.86625603305868,161.25512202461377,155.17621304523277,158.2220408941571,21944029.508671515,0.0,1.0,79.17754150204284,80.87722124636413,77.82835519926348,79.35598476986526,21944029.508671515
2004-12-30,191.97,193.52,191.78,192.9,5350800.0,0.0,1.0,96.28221397081975,97.05961372940064,96.1869198068647,96.7486538259683,5350800.0,182.345,185.4866666666668,181.19833333333335,183.83416666666665,13176325.0,0.0,1.0,91.45481224414824,93.03050960428256,90.87970360554219,92.20170115198903,13176325.0,178.74230769230778,181.28423076923085,176.86692307692297,179.1673076923077,15113946.153846154,0.0,1.0,89.64788828915388,90.92278531259332,88.7072924522208,89.86104628747452,15113946.153846154,154.13808235294115,157.42247058823526,151.69211764705892,154.54064705882354,18283956.470588237,0.0,1.0,77.30768258664231,78.95496169709615,76.08091331448085,77.50958820287849,18283956.470588237,184.54158556665553,187.16322239402552,183.37151763299855,185.5737148641844,11556595.55703022,0.0,1.0,92.55650585009676,93.87138316408654,91.96966034742051,93.07416847378914,11556595.55703022,179.87193138256993,182.776824895417,178.0658138426708,180.54585169463382,15157371.683930973,0.0,1.0,90.21444905308753,91.67139325669424,89.30859399535446,90.55245259366897,15157371.683930973,158.65936635787128,162.00546802404133,156.02746390464597,159.02850505940924,21558140.450330313,0.0,1.0,79.57532458271207,81.25355595527195,78.25529856223095,79.76046544558858,21558140.450330313
2004-12-31,192.97,198.23,191.85,197.6,11796700.0,0.0,1.0,96.78376220216228,99.42190589902384,96.22202818305868,99.10593051327804,11796700.0,184.08999999999995,187.5741666666668,183.06500000000003,186.09666666666666,13357091.666666666,0.0,1.0,92.33001390784091,94.07749153721004,91.81592697071484,93.33645402540144,13357091.666666666,179.67961538461546,182.38923076923083,178.04153846153835,180.4173076923077,14617219.23076923,0.0,1.0,90.11799330445453,91.47699610822679,89.29641872088233,90.48798157665266,14617219.23076923,155.16972941176465,158.51352941176467,152.7490588235295,155.66523529411765,18361603.529411763,0.0,1.0,77.82510334436495,79.50218032032797,76.61102029217274,78.07362344327883,18361603.529411763,185.838264710247,188.86580356417545,184.67589953561415,187.4239125773868,11593534.702102493,0.0,1.0,93.20685298118376,94.72530973869227,92.62387078367254,94.00213186447974,11593534.702102493,180.84215868756476,183.92150453279353,179.08686466913963,181.80912193947577,14908433.040676825,0.0,1.0,90.70106484190788,92.24550530427422,89.8207002314807,91.18604355067706,14908433.040676825,159.4572880704789,162.8478990002264,156.86054613942161,159.92551656965554,21331130.207299374,0.0,1.0,79.9755208064202,81.67607572140571,78.67312948364554,80.21035998204647,21331130.207299374
2005-01-03,199.23,199.88,192.56,192.79,15321600.0,0.0,1.0,99.92345413036631,100.24946048073895,96.57812742731186,96.69348352052064,15321600.0,186.44249999999997,189.3291666666668,184.97833333333335,187.27166666666665,12787675.0,0.0,1.0,93.50990612207414,94.95770868321613,92.77555592001681,93.92577319722886,12787675.0,180.88403846153852,183.50653846153853,179.04384615384606,181.38923076923078,14252600.0,0.0,1.0,90.72206956847337,92.03737980516908,89.79912437122023,90.97544787688437,14252600.0,156.3098470588235,159.64494117647055,153.81258823529419,156.729,18484001.17647059,0.0,1.0,78.39692733376968,80.06963788983629,77.14443158762406,78.6071527500787,18484001.17647059,187.8985316779013,190.56029532353307,185.88883806859658,188.24946448855806,12167083.209471341,0.0,1.0,94.24017623490415,95.57517908362253,93.23221795961706,94.41618596540911,12167083.209471341,182.20422100700443,185.10361530814217,180.0848746936478,182.6225203143294,14939038.00062669,0.0,1.0,91.3842047892011,92.83839087290124,90.32125039413486,91.59400206696176,14939038.00062669,160.38223485953753,163.70911065138392,157.69076599664436,160.68980688198914,21191373.69085055,0.0,1.0,80.43942623255849,82.10801490185531,79.08952478466102,80.59368843642959,21191373.69085055
